ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
51,Virginia,VA,51049,Cumberland County,51049,"Cumberland County, Virginia",297.473951544028,9697,0,4658,17,4055,207,1467,374,167,86,883,215,1003,228,832,278,2201,0,1897,0,1451,278,480,170,9,72,3516,19,35,37,891,193,85,71,281,122,36,3,15.1,3.9,3.2,1.7,21.8,5.2,13.9,3.2,8.6,2.9,22.7,0.0,19.6,0.0,15.0,2.9,11.8,4.1,0.1,0.8,36.3,0.2,0.8,0.8,19.1,4.1,2.1,1.7,6.9,3.0,0.4,0.0,0.2879,0.1894,0.5152,0.7348,0.7424,2.4697,0.4848,0.7273,0.4621,0.5076,0.9773,0.0758,2.7501,0.7348,0.6364,0.6364,0.6364,0.1288,0.8485,0.7424,0.6591,0.0833,2.4621,0.5152,8.3183,0.6212,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6509,926,186,2911,203,114,86,79,75,4,8,10,17,398,182,0,19,22.8,4.3,30.0,2.1,1.2,0.9,0.8,0.8,0.0,0.1,0.1,0.2,4.1,1.9,0.0,0.4
51,Virginia,VA,51051,Dickenson County,51051,"Dickenson County, Virginia",330.44011868566,14089,0,7367,21,5543,317,4861,637,158,80,1150,208,1934,279,806,261,3297,39,2724,36,4962,491,212,94,4,81,374,12,158,76,2159,275,8,25,391,110,473,9,35.7,4.7,3.4,1.8,20.7,3.6,18.6,2.7,5.9,1.9,23.4,0.3,19.3,0.3,36.4,3.6,3.8,1.7,0.0,0.6,2.7,0.1,2.1,1.0,29.3,3.7,0.1,0.5,7.1,2.0,3.4,0.1,0.9167,0.2652,0.3939,0.9091,0.2121,2.697,0.5758,0.7727,0.4318,1.0,0.2273,0.0,2.4318,0.5227,0.0,0.0,0.0,0.3485,0.9924,0.0379,0.6742,0.6364,2.6894,0.6212,7.8182,0.5227,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,12762,1345,212,102,42,148,0,50,41,22,15,0,21,46,25,6,12,24.3,3.7,0.7,0.3,1.1,0.0,0.4,0.3,0.2,0.1,0.0,0.3,0.3,0.2,0.0,0.1
51,Virginia,VA,51053,Dinwiddie County,51053,"Dinwiddie County, Virginia",503.88544407019,28057,0,11837,26,10432,334,4012,644,671,205,2457,404,2108,356,1826,494,5203,64,5713,208,4023,486,466,184,225,197,10452,5,269,100,1352,276,175,130,297,143,843,31,14.7,2.4,4.7,1.4,23.6,3.8,10.5,1.8,6.6,1.8,18.5,0.2,20.4,0.7,14.6,1.8,4.4,1.8,0.8,0.7,37.3,0.0,2.3,0.8,11.4,2.3,1.7,1.2,2.8,1.4,3.0,0.1,0.2727,0.5606,0.6515,0.447,0.3939,2.3257,0.4318,0.3864,0.6136,0.4545,0.3409,0.5606,2.356,0.4242,0.6439,0.6439,0.6439,0.3636,0.6515,0.5682,0.1212,0.6061,2.3106,0.3939,7.6362,0.4924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23326,1937,276,8635,198,1106,0,215,62,5,10,16,27,334,139,141,178,18.6,2.6,30.8,0.7,3.9,0.0,0.8,0.2,0.0,0.1,0.1,0.1,1.2,0.5,0.5,0.6
51,Virginia,VA,51057,Essex County,51057,"Essex County, Virginia",257.334847469838,10602,0,5768,25,4258,217,3168,537,481,234,1406,267,1341,220,1014,292,2490,63,1849,98,1762,340,342,126,33,75,4878,56,213,99,900,173,70,51,227,113,127,6,30.2,5.1,9.9,4.9,33.0,6.0,17.4,2.9,9.7,2.8,23.5,0.6,17.4,0.9,16.8,3.2,8.1,2.9,0.3,0.7,46.0,0.5,3.7,1.7,15.6,3.0,1.6,1.2,5.3,2.6,1.2,0.1,0.8561,0.9848,0.9015,0.8636,0.8258,4.4318,0.9848,0.7803,0.2045,0.6364,0.8333,0.2348,2.6893,0.6894,0.7955,0.7955,0.7955,0.5227,0.75,0.5,0.4848,0.3106,2.5681,0.5758,10.4847,0.8561,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9341,1243,219,3994,75,469,0,60,60,35,61,0,21,314,115,6,8,29.2,4.7,37.7,0.7,4.4,0.0,0.6,0.6,0.3,0.6,0.0,0.4,3.0,1.1,0.1,0.1
51,Virginia,VA,51059,Fairfax County,51059,"Fairfax County, Virginia",391.020286195416,1145354,0,426970,163,410844,1095,112409,5375,26201,1398,73234,2186,50835,1997,84878,3721,162234,22,264938,0,86200,2097,19948,1071,62910,2538,589278,1135,100553,1922,1818,332,12647,939,18946,1143,9551,255,9.9,0.5,4.1,0.2,17.8,0.5,6.5,0.3,7.5,0.3,14.2,0.1,23.1,0.0,7.6,0.2,4.9,0.3,5.8,0.2,51.4,0.1,23.6,0.5,0.4,0.1,3.1,0.2,4.6,0.3,0.8,0.0,0.0758,0.4318,0.1894,0.1364,0.5833,1.4167,0.1894,0.1439,0.8106,0.0303,0.4242,0.9773,2.3863,0.4545,0.8561,0.8561,0.8561,0.9621,0.0758,0.8864,0.3636,0.197,2.4849,0.5455,7.144,0.3636,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1224467,16299,1022,110543,1175,189282,0,230697,1742,1286,275,584,94,49437,2036,7449,1060,4.0,0.2,9.7,0.1,16.5,0.0,20.1,0.2,0.1,0.1,0.1,0.1,4.3,0.2,0.7,0.1
51,Virginia,VA,51061,Fauquier County,51061,"Fauquier County, Virginia",647.99345570557,73290,0,28218,51,26011,307,7112,936,923,218,4331,497,3909,478,5636,736,12262,96,16946,0,7012,593,1452,314,1559,340,16442,220,1168,270,512,193,322,126,805,194,389,7,9.8,1.3,2.3,0.5,16.7,1.9,7.8,0.9,7.7,1.0,16.7,0.1,23.1,0.0,9.6,0.8,5.6,1.2,2.3,0.5,22.4,0.3,4.1,1.0,1.8,0.7,1.2,0.5,3.1,0.7,0.5,0.0,0.0682,0.0379,0.1136,0.2424,0.6061,1.0682,0.1288,0.2879,0.8106,0.0909,0.5303,0.8636,2.5833,0.5985,0.4015,0.4015,0.4015,0.5455,0.2879,0.3258,0.1515,0.1061,1.4168,0.0606,5.4698,0.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57577,2379,359,4815,391,7224,0,1294,124,98,63,21,34,2704,438,286,163,9.1,1.4,6.6,0.5,9.9,0.0,1.8,0.2,0.1,0.1,0.0,0.1,3.7,0.6,0.4,0.2
51,Virginia,VA,51063,Floyd County,51063,"Floyd County, Virginia",380.922683755954,15532,0,7947,26,6655,215,2754,481,207,122,1189,296,1070,233,1127,340,3766,88,2809,64,1950,295,244,115,70,100,1131,30,67,90,1447,258,90,97,374,247,106,3,17.9,3.1,2.6,1.6,17.9,4.4,9.2,2.0,7.3,2.2,24.2,0.6,18.1,0.4,12.7,1.9,3.7,1.7,0.5,0.7,7.3,0.2,0.9,1.1,18.2,3.2,1.4,1.5,5.6,3.7,0.7,0.0,0.4015,0.0758,0.197,0.3182,0.5455,1.538,0.2197,0.8333,0.2727,0.3106,0.2045,0.3561,1.9772,0.1667,0.1136,0.1136,0.1136,0.1591,0.803,0.4015,0.5379,0.1439,2.0454,0.2727,5.6742,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10781,1438,279,469,68,456,0,59,33,16,35,0,21,100,56,31,30,21.6,4.2,3.0,0.4,2.9,0.0,0.4,0.2,0.1,0.2,0.0,0.3,0.6,0.4,0.2,0.2
51,Virginia,VA,51065,Fluvanna County,51065,"Fluvanna County, Virginia",287.117187403514,27442,0,11183,45,10195,265,3183,581,410,168,1683,352,1359,292,2099,600,5603,55,5425,14,3023,416,357,167,86,95,6563,232,207,161,635,213,119,115,276,116,1270,106,12.3,2.2,3.0,1.2,16.5,3.4,6.7,1.4,8.0,2.3,20.4,0.2,19.8,0.1,11.6,1.6,3.5,1.6,0.3,0.4,23.9,0.8,1.9,1.4,5.7,1.9,1.2,1.1,2.7,1.1,4.6,0.4,0.1591,0.1515,0.0985,0.1515,0.6515,1.2121,0.1591,0.5455,0.5303,0.1515,0.1591,0.2348,1.6212,0.0758,0.4545,0.4545,0.4545,0.3409,0.4621,0.3258,0.0985,0.7576,1.9849,0.2348,5.2727,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17980,1018,222,3559,250,1147,0,227,74,33,37,23,36,1387,288,187,175,10.0,2.2,13.0,0.9,4.2,0.0,0.8,0.3,0.1,0.1,0.1,0.1,5.1,1.0,0.7,0.6
51,Virginia,VA,51067,Franklin County,51067,"Franklin County, Virginia",690.60974581003,54838,0,28305,35,22022,500,11561,1234,702,207,3889,492,4113,612,3916,785,13149,64,10259,67,8263,885,814,226,251,164,7302,132,978,259,4868,526,390,116,1202,328,1434,19,21.7,2.3,2.8,0.8,17.7,2.2,10.3,1.5,7.2,1.4,24.0,0.1,18.7,0.1,15.2,1.6,3.7,1.0,0.5,0.3,13.3,0.2,3.4,0.9,17.2,1.9,1.8,0.5,5.5,1.5,2.6,0.0,0.5227,0.1136,0.1667,0.4394,0.5303,1.7727,0.25,0.8106,0.3409,0.5303,0.2045,0.3561,2.2424,0.3333,0.2121,0.2121,0.2121,0.4621,0.7727,0.6136,0.5076,0.5682,2.9242,0.7197,7.1514,0.3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43873,4487,553,4217,212,1638,0,353,41,22,23,5,8,1053,264,14,25,20.4,2.5,7.7,0.4,3.0,0.0,0.6,0.1,0.0,0.1,0.0,0.1,1.9,0.5,0.0,0.1
51,Virginia,VA,51069,Frederick County,51069,"Frederick County, Virginia",413.134478632354,92007,0,35963,71,33534,466,10987,1253,1950,434,5776,610,7249,775,7205,1009,16636,113,20911,17,10542,861,1849,406,2035,395,17714,178,2265,386,2080,362,462,177,1207,289,1335,33,12.2,1.4,4.2,0.9,17.2,1.8,11.3,1.2,8.0,1.1,18.1,0.1,22.7,0.1,11.6,1.0,5.5,1.2,2.3,0.5,19.3,0.2,6.3,1.1,5.8,1.0,1.4,0.5,3.6,0.8,1.5,0.0,0.1439,0.4621,0.1288,0.5455,0.6515,1.9318,0.2955,0.3636,0.7879,0.1515,0.5076,0.8636,2.6742,0.6591,0.3485,0.3485,0.3485,0.6439,0.4697,0.4015,0.2197,0.3561,2.0909,0.3106,7.0454,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82820,4144,543,3850,310,9317,0,1737,168,64,44,90,31,2449,371,207,125,12.4,1.6,4.2,0.3,10.1,0.0,1.9,0.2,0.1,0.1,0.1,0.1,2.7,0.4,0.2,0.1
51,Virginia,VA,51071,Giles County,51071,"Giles County, Virginia",357.224365392378,16711,0,8309,31,6852,265,3299,555,166,86,964,205,1164,218,1062,282,3623,57,3362,22,2146,291,239,85,86,105,960,41,288,194,1538,252,69,46,383,119,167,4,20.0,3.4,2.2,1.1,14.1,2.9,9.6,1.8,6.4,1.7,21.7,0.3,20.1,0.1,13.0,1.8,3.5,1.2,0.5,0.7,5.7,0.2,3.5,2.3,18.5,3.0,1.0,0.7,5.6,1.7,1.0,0.0,0.4697,0.0303,0.0379,0.3485,0.3561,1.2425,0.1667,0.6288,0.5909,0.3561,0.1591,0.3561,2.091,0.2197,0.053,0.053,0.053,0.4924,0.8182,0.2803,0.5379,0.2348,2.3636,0.4394,5.7501,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211,1306,215,377,94,319,0,59,57,3,4,39,36,163,83,0,21,19.1,3.0,2.3,0.6,1.9,0.0,0.4,0.3,0.0,0.1,0.2,0.2,1.0,0.5,0.0,0.2
51,Virginia,VA,51073,Gloucester County,51073,"Gloucester County, Virginia",217.809680324828,38875,0,17064,60,14857,448,4280,711,669,234,2951,446,2843,422,1891,356,7602,90,7752,26,6561,679,556,181,40,109,6531,275,161,117,1522,366,91,64,359,137,265,8,11.2,1.9,3.4,1.2,19.9,2.9,10.1,1.5,5.0,0.9,19.6,0.2,19.9,0.1,17.2,1.8,3.8,1.2,0.1,0.3,16.8,0.7,0.9,0.7,8.9,2.1,0.6,0.4,2.4,0.9,0.7,0.0,0.1212,0.2652,0.3333,0.4015,0.1288,1.25,0.1818,0.4773,0.5455,0.6742,0.2273,0.0758,2.0001,0.1742,0.303,0.303,0.303,0.1591,0.5606,0.1136,0.0833,0.1439,1.0605,0.0303,4.6136,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30562,1861,414,3172,203,1594,0,238,108,9,15,0,28,1424,366,94,85,12.5,2.8,8.2,0.5,4.1,0.0,0.6,0.3,0.0,0.1,0.0,0.1,3.7,0.9,0.2,0.2
51,Virginia,VA,51075,Goochland County,51075,"Goochland County, Virginia",282.028753006534,24906,0,10623,34,9788,245,1997,510,292,139,1538,310,1092,233,866,302,5739,84,4226,109,3020,454,266,108,119,125,5616,158,562,153,651,203,172,144,261,101,1006,28,8.4,2.1,2.4,1.1,15.7,3.1,5.8,1.2,3.6,1.3,23.0,0.3,17.0,0.4,12.6,1.9,2.7,1.1,0.5,0.5,22.5,0.6,5.3,1.4,6.1,1.9,1.7,1.5,2.7,1.0,4.0,0.1,0.0303,0.053,0.0758,0.0833,0.0379,0.2803,0.0076,0.7424,0.1591,0.2879,0.0758,0.3561,1.6213,0.0833,0.4091,0.4091,0.4091,0.6136,0.4924,0.5682,0.0985,0.7121,2.4848,0.5379,4.7955,0.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34926,1115,217,3596,192,809,0,429,100,9,11,0,25,725,222,48,64,11.4,2.2,14.4,0.8,3.2,0.0,1.7,0.4,0.0,0.1,0.0,0.2,2.9,0.9,0.2,0.3
51,Virginia,VA,51077,Grayson County,51077,"Grayson County, Virginia",441.785146654194,15356,0,8948,31,6148,278,4780,498,265,107,1103,205,1996,264,1476,375,3908,56,2499,0,2922,307,288,114,165,140,1789,31,44,48,1614,265,78,58,308,96,978,21,33.1,3.4,4.3,1.7,17.9,3.2,17.0,2.3,10.2,2.6,25.4,0.4,16.3,0.0,20.2,2.1,4.7,1.8,1.1,0.9,11.7,0.2,0.5,0.5,18.0,3.0,1.3,0.9,5.0,1.5,6.4,0.1,0.9015,0.4924,0.197,0.8333,0.8561,3.2803,0.7424,0.8864,0.1136,0.8485,0.4015,0.6515,2.9015,0.7879,0.197,0.197,0.197,0.053,0.7955,0.3485,0.4242,0.8182,2.4394,0.4924,8.8182,0.697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9865,1336,203,789,152,601,0,184,143,0,21,0,21,185,108,30,47,21.7,3.1,5.1,1.0,3.9,0.0,1.2,0.9,0.0,0.3,0.0,0.3,1.2,0.7,0.2,0.3
51,Virginia,VA,51079,Greene County,51079,"Greene County, Virginia",155.946953399942,20631,0,8555,30,7662,222,3320,670,432,165,1154,253,1529,337,1382,417,3813,111,4820,38,2526,368,503,173,208,148,4097,242,290,142,719,222,164,100,159,83,137,5,16.2,3.3,3.8,1.4,15.1,3.3,10.7,2.4,6.7,2.0,18.5,0.5,23.4,0.2,12.3,1.8,6.6,2.2,1.1,0.8,19.9,1.2,3.4,1.7,8.4,2.6,2.1,1.3,2.1,1.1,0.7,0.0,0.3409,0.3712,0.053,0.4924,0.4015,1.659,0.2348,0.3864,0.8561,0.2424,0.6818,0.6515,2.8182,0.7576,0.3712,0.3712,0.3712,0.4621,0.5303,0.7424,0.0682,0.1439,1.9469,0.2121,6.7953,0.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14215,714,189,1326,159,1364,0,481,52,18,25,15,32,699,166,194,240,9.3,2.5,6.4,0.8,6.6,0.0,2.3,0.3,0.1,0.1,0.1,0.2,3.4,0.8,0.9,1.2
51,Virginia,VA,51081,Greensville County,51081,"Greensville County, Virginia",295.226929796304,11373,0,4013,28,3222,198,2260,504,265,175,953,220,1748,262,660,259,1783,0,1850,0,1470,283,309,125,58,98,7302,21,135,84,719,183,74,59,278,106,2946,65,26.8,6.0,6.3,4.3,29.6,6.6,20.3,2.9,7.8,3.1,15.7,0.0,16.3,0.0,17.4,3.3,9.6,3.8,0.5,0.9,64.2,0.2,3.4,2.1,17.9,4.5,2.3,1.8,8.6,3.2,25.9,0.6,0.7045,0.8333,0.8561,0.9621,0.6288,3.9848,0.9318,0.2197,0.1136,0.697,0.9242,0.3561,2.3106,0.3712,0.9773,0.9773,0.9773,0.4621,0.7879,0.8182,0.8106,0.9848,3.8636,1.0,11.1363,0.9545,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,4,12136,594,129,5995,434,578,277,37,48,4,7,0,21,684,372,4,8,18.4,3.9,52.7,3.8,5.1,2.4,0.3,0.4,0.0,0.1,0.0,0.4,6.0,3.3,0.0,0.1
51,Virginia,VA,51083,Halifax County,51083,"Halifax County, Virginia",817.730726208256,34013,0,17384,41,13519,346,9037,894,530,202,3350,461,4398,469,2781,643,8474,60,6838,116,6631,611,1147,276,78,103,13684,45,216,124,3449,406,205,106,871,266,928,15,27.3,2.7,3.7,1.4,24.8,3.4,17.8,1.9,8.4,1.9,24.9,0.2,20.1,0.3,20.1,1.8,8.5,2.0,0.2,0.3,40.2,0.1,1.2,0.7,19.8,2.3,1.5,0.8,6.4,1.9,2.7,0.0,0.7273,0.3258,0.7197,0.8788,0.7121,3.3637,0.7652,0.8561,0.5909,0.8258,0.8788,0.1742,3.3258,0.9167,0.7197,0.7197,0.7197,0.2576,0.8788,0.4697,0.6061,0.5758,2.788,0.6667,10.1972,0.8258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31112,4680,454,11814,302,805,0,72,59,32,27,0,28,944,302,17,27,34.6,3.2,34.7,0.9,2.4,0.0,0.2,0.2,0.1,0.1,0.0,0.1,2.8,0.9,0.0,0.1
51,Virginia,VA,51085,Hanover County,51085,"Hanover County, Virginia",467.57292935015,110513,0,43331,81,41383,343,10707,1246,1745,368,7130,625,4308,420,4555,748,20409,130,23921,0,12140,749,1881,251,496,172,19733,454,2184,328,1002,249,319,139,1132,283,2047,107,9.9,1.1,2.9,0.6,17.2,1.5,5.6,0.5,4.1,0.7,18.5,0.1,21.6,0.0,11.1,0.7,4.6,0.6,0.5,0.2,17.9,0.4,5.0,0.8,2.3,0.6,0.8,0.3,2.7,0.7,1.9,0.1,0.0758,0.1364,0.1288,0.0606,0.0833,0.4849,0.0379,0.3864,0.6818,0.1288,0.3864,0.3561,1.9395,0.1515,0.3333,0.3333,0.3333,0.6061,0.3333,0.197,0.0985,0.4697,1.7046,0.1212,4.4623,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113503,4017,534,9368,482,3667,0,1859,256,151,76,92,89,4059,587,537,292,9.7,1.3,8.5,0.4,3.3,0.0,1.7,0.2,0.1,0.1,0.1,0.1,3.7,0.5,0.5,0.3
51,Virginia,VA,51087,Henrico County,51087,"Henrico County, Virginia",233.699656783262,333120,0,141349,100,134094,831,47158,3045,7197,919,36025,1642,16569,1155,20879,1361,53977,59,74210,0,38467,1662,9312,851,6740,836,163604,577,18977,1216,544,214,1868,389,7433,771,3207,62,14.3,0.9,3.9,0.5,26.9,1.2,7.1,0.5,6.3,0.4,16.2,0.1,22.3,0.0,11.7,0.5,6.9,0.6,2.1,100.0,49.1,0.2,13.4,0.9,0.4,0.2,1.4,0.3,5.5,0.6,1.0,0.0,0.25,0.3788,0.7803,0.1894,0.3182,1.9167,0.2727,0.2348,0.7424,0.1818,0.7121,0.8485,2.7196,0.7045,0.8485,0.8485,0.8485,0.8333,0.0758,0.4015,0.5076,0.2348,2.053,0.2803,7.5378,0.4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369665,12527,896,97757,951,20442,0,31395,690,308,125,119,98,12223,1068,1360,398,9.3,0.7,29.3,0.3,6.1,0.0,9.4,0.2,0.1,0.1,0.0,0.1,3.7,0.3,0.4,0.1
51,Virginia,VA,51089,Henry County,51089,"Henry County, Virginia",382.35087428175,50760,0,25475,34,20411,466,14912,1233,1113,263,4476,509,6997,631,4042,525,12389,73,9824,61,10786,635,893,224,577,252,15868,134,1009,288,5063,447,297,118,1331,241,848,18,29.9,2.5,5.2,1.2,21.9,2.4,18.7,1.7,8.1,1.1,24.4,0.1,19.4,0.1,21.6,1.3,4.4,1.1,1.2,0.5,31.3,0.3,3.9,1.1,19.9,1.8,1.4,0.6,6.5,1.1,1.7,0.0,0.8182,0.6591,0.5379,0.9167,0.6742,3.6061,0.8258,0.8409,0.447,0.9091,0.3409,0.6742,3.2121,0.8788,0.5455,0.5455,0.5455,0.5303,0.8864,0.4015,0.6288,0.4015,2.8485,0.6894,10.2122,0.8333,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,44959,5741,552,11595,183,3070,0,249,87,23,33,0,31,797,210,134,129,28.1,2.6,22.8,0.4,6.0,0.0,0.5,0.2,0.0,0.1,0.0,0.1,1.6,0.4,0.3,0.3
51,Virginia,VA,51091,Highland County,51091,"Highland County, Virginia",415.162702168208,2247,0,1814,104,1014,92,396,123,139,80,125,56,171,69,181,95,829,120,288,89,469,108,13,13,1,50,127,72,20,29,271,77,5,15,54,44,0,13,17.7,5.5,14.7,8.0,12.3,5.4,10.0,3.9,8.1,4.2,36.9,5.3,12.8,4.0,20.9,4.8,1.3,1.3,0.0,2.3,5.7,3.2,1.1,1.6,14.9,4.2,0.5,1.5,5.3,4.3,0.0,0.6,0.3864,1.0,0.0076,0.3939,0.6742,2.4621,0.4697,0.9924,0.0227,0.8712,0.0152,0.0,1.9015,0.1288,0.053,0.053,0.053,0.2348,0.7273,0.0833,0.4848,0.0,1.5302,0.0758,5.9468,0.1742,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1219,257,92,0,13,0,13,69,68,0,13,0,13,58,40,0,13,25.3,8.2,0.0,1.8,0.0,1.8,3.1,3.0,0.0,1.8,0.0,1.8,2.6,1.8,0.0,1.8
51,Virginia,VA,51093,Isle of Wight County,51093,"Isle of Wight County, Virginia",315.685283651634,38898,0,16551,51,15196,299,6103,792,1077,220,3038,371,2458,371,2339,618,7496,42,8199,0,5619,496,752,214,253,181,11873,100,795,215,1483,268,78,83,720,166,260,6,15.8,2.1,5.5,1.1,20.0,2.4,8.8,1.3,6.1,1.6,19.3,0.1,21.1,0.0,14.7,1.3,4.9,1.4,0.7,0.5,30.5,0.3,4.8,1.3,9.0,1.6,0.5,0.5,4.7,1.1,0.7,0.0,0.3106,0.7197,0.3409,0.2955,0.2576,1.9243,0.2803,0.4545,0.6439,0.4697,0.4242,0.5152,2.5075,0.5682,0.5227,0.5227,0.5227,0.5985,0.5682,0.0833,0.3788,0.1439,1.7727,0.1439,6.7272,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30996,2470,368,8459,298,1569,0,393,117,69,39,12,22,1264,312,107,120,16.3,2.4,21.7,0.8,4.0,0.0,1.0,0.3,0.2,0.1,0.0,0.1,3.2,0.8,0.3,0.3
51,Virginia,VA,51095,James City County,51095,"James City County, Virginia",142.298155807666,78818,0,34104,50,30690,497,8486,1115,1323,302,6372,681,2447,484,3990,608,20608,152,15456,182,10091,757,1878,343,651,305,20871,339,2657,455,936,183,289,124,1293,289,1164,74,10.9,1.4,3.7,0.8,20.8,2.2,4.3,0.8,5.2,0.8,26.1,0.2,19.6,0.2,13.1,1.0,6.1,1.1,0.9,0.4,26.5,0.4,7.8,1.3,2.7,0.5,0.9,0.4,4.2,0.9,1.5,0.1,0.1061,0.3258,0.4015,0.0227,0.1364,0.9925,0.0985,0.9091,0.4621,0.3636,0.6212,0.6061,2.9621,0.8106,0.4848,0.4848,0.4848,0.697,0.3864,0.25,0.2803,0.3561,1.9698,0.2273,6.4092,0.2197,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,71555,2491,385,9867,380,5022,0,2009,219,14,29,22,30,3432,501,505,309,8.1,1.3,12.5,0.5,6.4,0.0,2.5,0.3,0.0,0.1,0.0,0.1,4.4,0.6,0.6,0.4
